name,category,lat,lon,country_code,rarity,floor_price_tdi,mint_difficulty,is_shiny,card_number,edition,token_id,tdc_per_24h,bonus_pct,game_resource,visitors_per_year,geopolitical_score,description,fun_fact,wiki_url,is_featured,source
Atacama Atacameño Culture,ancient_ruins,-22.9,-68.2,CL,uncommon,5.0,2,0,922,genesis,100922,25,45,culture,1500000,25,"San Pedro de Atacama. 12,000 years. Tiwanaku influence.",Driest desert — mummies preserved 9000 years without any treatment,,0,seed
Atlas Mountains Morocco,mountain_peak,31.1,-7.9,MA,uncommon,5.0,2,0,717,genesis,100717,25,20,culture,100000,25,"Highest 4,167m Toubkal. Berbere culture. Skiing possible.",Berber villages unchanged for centuries in High Atlas,,0,seed
Auckland,financial_hub,-36.848,174.763,NZ,uncommon,5.0,2,0,1068,genesis,101068,25,90,credits,5000000,75,City of Sails. Volcanic field. Maori culture. Rugby.,"Built on 53 dormant volcanoes — any could erupt in the next 10,000 years",,0,city_seed
Australian Securities Exchange,stock_exchange,-33.864,151.209,AU,uncommon,5.0,2,0,31,genesis,100031,25,85,credits,200000,70,"$1.7T market cap. BHP, Commonwealth Bank, CSL.",,,0,seed
Avenue of the Baobabs,ancient_forest,-20.253,44.419,MG,uncommon,5.0,2,0,282,genesis,100282,25,35,food,200000,25,Giants up to 800 years old. Iconic Madagascar image. Sacred to locals.,These are technically upside-down trees (roots up),,0,seed
Awash National Park,nature_sanctuary,8.8,40.02,ET,uncommon,5.0,2,0,696,genesis,100696,25,40,culture,800000,25,"Awash Valley fossils. Oryx, Somali wild ass, crocodiles.",Lucy (Australopithecus) found 60km away,,0,seed
Ayaz Kala Fortress,ancient_ruins,41.9,61.0,UZ,uncommon,5.0,2,0,761,genesis,100761,25,45,culture,1500000,25,Chorasmian desert fortress. 2000 years old. Stunning remote location.,Builders carved into desert — no water within 100km,,0,seed
Ayers Rock Uluru Sacred Site,ancient_ruins,-25.344,131.036,AU,uncommon,5.0,2,0,537,genesis,100537,25,45,culture,1500000,25,"Aboriginal Anangu sacred site 60,000+ years. Rock art. Tjukurpa creation law.",,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Uluru_Australia.jpg/640px-Uluru_Australia.jpg,0,seed
Ayutthaya Ruins,ancient_ruins,14.36,100.57,TH,uncommon,5.0,2,0,331,genesis,100331,25,45,culture,1500000,25,Former Thai capital. Burmese sacked 1767. UNESCO. Headless Buddhas.,,,0,seed
BIS Basel,financial_hub,47.56,7.588,CH,uncommon,5.0,2,0,117,genesis,100117,25,90,credits,5000000,75,Bank for International Settlements. Central bank of central banks.,The most powerful bank nobody talks about,,0,seed
Bagan Temples Myanmar,ancient_ruins,21.173,94.857,MM,uncommon,5.0,2,0,582,genesis,100582,25,45,culture,1500000,25,"2,000+ temples. 9th-13th century. Balloon views.",,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Bagan_Myanmar.jpg/640px-Bagan_Myanmar.jpg,0,seed
Bahrain Financial Harbour,financial_hub,26.219,50.582,BH,uncommon,5.0,2,0,529,genesis,100529,25,90,credits,5000000,75,Middle East financial center. $250B+ in assets. Islamic banking hub.,,,0,seed
Baja California Gray Whale,nature_sanctuary,26.84,-113.67,MX,uncommon,5.0,2,0,930,genesis,100930,25,40,culture,800000,25,Gray whale breeding lagoons. UNESCO. Friendly whales approach boats.,Whales approach boats for petting — only place wild animals seek human contact,,0,seed
Bale Mountains Ethiopia,nature_sanctuary,6.85,39.9,ET,uncommon,5.0,2,0,585,genesis,100585,25,40,culture,800000,25,Ethiopian wolves — world's rarest canid. 500 only. Afro-alpine plateau.,Ethiopian wolf eats only giant mole rats,,0,seed
Bali Tanah Lot Temple,religious_site,-8.621,115.086,ID,uncommon,5.0,2,0,344,genesis,100344,25,40,culture,3000000,25,Sea temple on rock. Sunset backdrop. Bali's most photographed site.,,,0,seed
Baltit Fort,royal_palace,36.316,74.643,PK,uncommon,5.0,2,0,802,genesis,100802,25,70,culture,200000,25,700 year old Hunza Kingdom fort. Karakorum backdrop.,Mir (ruler) of Hunza family still lives here privately,,0,seed
Banaue Rice Terraces,agri_megafarm,16.918,121.059,PH,uncommon,5.0,2,0,454,genesis,100454,25,50,food,200000,25,"2,000 year old hand-carved Ifugao rice terraces. 8th Wonder of World.",,,0,seed
Bangalore Silicon Valley,tech_giant,12.971,77.594,IN,uncommon,5.0,2,0,950,genesis,100950,25,170,intel,200000,25,"India tech capital. Infosys, Wipro, Amazon India. 1M+ tech workers.",Time zone advantage — Indian engineers fix code while US sleeps,,0,seed
Bangui,capital_city,4.361,18.556,CF,uncommon,5.0,2,0,1076,genesis,101076,25,75,credits,10000000,80,CAR capital. Ubangi River. Unstable — multiple coups.,CAR has 80% of diamond reserves but is among world poorest countries,,0,city_seed
Banjul,capital_city,13.454,-16.577,GM,uncommon,5.0,2,0,1078,genesis,101078,25,75,credits,10000000,80,Gambia capital. Smallest African mainland country.,Gambia is a river — country is just land on both sides of one river,,0,city_seed
Basra Old Souk,financial_hub,30.512,47.783,IQ,uncommon,5.0,2,0,741,genesis,100741,25,90,credits,5000000,75,Ancient trading city. Sinbad sailor mythological origin. Dates.,Legend says Sinbad sailed from here on his seven voyages,,0,seed
Batad Rice Terraces,agri_megafarm,16.927,121.059,PH,uncommon,5.0,2,0,834,genesis,100834,25,50,food,200000,25,UNESCO. 2000 year old amphitheatre rice terraces. Ifugao people.,Carved by hand with no machinery — took 2000 years,,0,seed
Batu Caves Kuala Lumpur,religious_site,3.237,101.684,MY,uncommon,5.0,2,0,646,genesis,100646,25,40,culture,3000000,25,Hindu shrine in 400M year old cave. Golden statue 42m. 272 steps.,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Batu_Caves.jpg/640px-Batu_Caves.jpg,0,seed
Bay of Islands New Zealand,nature_sanctuary,-35.249,174.069,NZ,uncommon,5.0,2,0,543,genesis,100543,25,40,culture,800000,25,144 islands. Birthplace of New Zealand. Treaty of Waitangi 1840.,,,0,seed
Bayan-Olgii Eagle Festival,ancient_ruins,48.0,89.0,MN,uncommon,5.0,2,0,772,genesis,100772,25,45,culture,1500000,25,Mongolian Kazakh eagle hunters. 2000 year old tradition. October.,Only place on Earth where people still hunt with golden eagles on horseback,,0,seed
Bayon Temple Faces,ancient_ruins,13.442,103.859,KH,uncommon,5.0,2,0,336,genesis,100336,25,45,culture,1500000,25,216 massive stone faces. Khmer King Jayavarman VII.,,,0,seed
Beirut Downtown,financial_hub,33.895,35.503,LB,uncommon,5.0,2,0,604,genesis,100604,25,90,credits,5000000,75,Paris of the Middle East (ruins). Roman columns next to skyscrapers.,Has been destroyed and rebuilt 7 times in history,,0,seed
Benin Bronze Kingdom,ancient_ruins,6.335,5.627,NG,uncommon,5.0,2,0,281,genesis,100281,25,45,culture,1500000,25,Bronze sculptures looted by British 1897. Still debated return. UNESCO.,,,0,seed
Białowieża Forest,ancient_forest,52.703,23.875,PL,uncommon,5.0,2,0,91,genesis,100091,25,35,food,200000,25,Last primeval lowland forest in Europe. European bison sanctuary.,,,0,seed
Bissau,capital_city,11.863,-15.597,GW,uncommon,5.0,2,0,1079,genesis,101079,25,75,credits,10000000,80,Guinea-Bissau capital. Drug trafficking hub for cocaine to Europe.,Country controlled by drug lords — cocaine transshipment center,,0,city_seed
Black Forest Germany,ancient_forest,47.9,8.2,DE,uncommon,5.0,2,0,518,genesis,100518,25,35,food,200000,25,"Schwarzwald. 6,000 km². Cuckoo clocks. Brothers Grimm fairy tales.",,,0,seed
Bled Lake Slovenia,nature_sanctuary,46.368,14.094,SI,uncommon,5.0,2,0,894,genesis,100894,25,40,culture,800000,25,Alpine lake. Island church. Medieval castle cliff. Most photographed.,"Wishing bell — ring three times, make a wish — legend works",,0,seed
Bombay Stock Exchange,stock_exchange,18.928,72.833,IN,uncommon,5.0,2,0,25,genesis,100025,25,85,credits,200000,70,"Asia's oldest exchange (1875). 5,000+ listed companies.",World's largest by number of listed companies,,0,seed
Boreal Forest Siberia,ancient_forest,60.0,100.0,RU,uncommon,5.0,2,0,89,genesis,100089,25,35,food,200000,25,World's largest forest. Stores 1/3 of terrestrial carbon.,,,0,seed
Borneo Heart of Borneo,ancient_forest,1.5,115.0,MY,uncommon,5.0,2,0,440,genesis,100440,25,35,food,200000,25,"Third largest tropical island. Orangutans, pygmy elephants, clouded leopards.",,,0,seed
Borobudur Java,religious_site,-7.608,110.204,ID,uncommon,5.0,2,0,576,genesis,100576,25,40,culture,3000000,25,World's largest Buddhist monument. 9th century.,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Borobudur_Temple_Compounds.jpg/640px-Borobudur_Temple_Compounds.jpg,0,seed
Borobudur Temple Complex,religious_site,-7.608,110.204,ID,uncommon,5.0,2,0,539,genesis,100539,25,40,culture,3000000,25,"504 Buddha statues. 2,672 relief panels. Largest Buddhist monument.",,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Borobudur_Temple_Compounds.jpg/640px-Borobudur_Temple_Compounds.jpg,0,seed
Boudhanath Stupa,religious_site,27.722,85.362,NP,uncommon,5.0,2,0,795,genesis,100795,25,40,culture,3000000,25,UNESCO. Largest stupa in Nepal. Tibetan Buddhism center.,Eyes painted on stupa represent all-seeing Buddha,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Boudhanath.jpg/640px-Boudhanath.jpg,0,seed
Buckingham Palace,royal_palace,51.501,-0.142,GB,uncommon,5.0,2,0,217,genesis,100217,25,70,culture,200000,25,British Royal residence. 775 rooms. £2B estimated value.,,,0,seed
Bujumbura,capital_city,-3.383,29.362,BI,uncommon,5.0,2,0,1075,genesis,101075,25,75,credits,10000000,80,Burundi capital. Lake Tanganyika shore. 2nd deepest lake.,Lake Tanganyika beside it is world 2nd deepest — holds 17% freshwater,,0,city_seed
Bukhara Ark Citadel,royal_palace,39.776,64.415,UZ,uncommon,5.0,2,0,762,genesis,100762,25,70,culture,200000,25,2000 year old citadel. Last Emir fled before Red Army 1920.,Emir executed foreigners by throwing them into Bug Pit with insects,,0,seed
Bwindi Impenetrable Forest,ancient_forest,-1.05,29.7,UG,uncommon,5.0,2,0,269,genesis,100269,25,35,food,200000,25,UNESCO. 400+ mountain gorillas. 120 mammals. Most biodiverse in Africa.,,,0,seed
ByteDance Beijing HQ,tech_giant,39.984,116.432,CN,uncommon,5.0,2,0,230,genesis,100230,25,170,intel,200000,25,TikTok parent. Most downloaded app ever. $300B valuation.,,,0,seed
Caesarea Maritima,ancient_ruins,32.5,34.89,IL,uncommon,5.0,2,0,304,genesis,100304,25,45,culture,1500000,25,"Herod's Roman port city. Aqueduct, amphitheater, crusader walls all intact.",,,0,seed
Cahokia Mounds Illinois,ancient_ruins,38.655,-90.062,US,uncommon,5.0,2,0,547,genesis,100547,25,45,culture,1500000,25,Largest pre-Columbian city in US. Mississippian culture 900 AD. UNESCO.,Monk's Mound larger at base than Great Pyramid of Giza,,0,seed
Camargue Wetlands France,nature_sanctuary,43.5,4.5,FR,uncommon,5.0,2,0,520,genesis,100520,25,40,culture,800000,25,"Wild horses, flamingos, black bulls. UNESCO Biosphere. Rhône delta.",,,0,seed
Cameron Highlands Tea,agri_megafarm,4.471,101.375,MY,uncommon,5.0,2,0,647,genesis,100647,25,50,food,200000,25,British colonial hill station. Tea plantations. Strawberry farms. Cool climate.,,,0,seed
Cameroon Highlands Bafut,ancient_ruins,6.1,10.07,CM,uncommon,5.0,2,0,716,genesis,100716,25,45,culture,1500000,25,Bafut Palace. UNESCO candidate. Traditional Tikar Kingdom.,Chief has hundreds of wives by royal custom,,0,seed
Camp Nou Barcelona,sports_arena,41.381,2.123,ES,uncommon,5.0,2,0,76,genesis,100076,25,45,culture,200000,25,"Largest stadium in Europe. 99,354 seats. FC Barcelona.",,,0,seed
Cango Caves,cave_system,-33.375,22.224,ZA,uncommon,5.0,2,0,710,genesis,100710,25,25,materials,200000,25,Oudshoorn. Largest show caves in Africa. 20M year old formations.,Accessible but claustrophobic cave passage called Devil Chimney,,0,seed
Cardamom Mountains,ancient_forest,11.5,103.5,KH,uncommon,5.0,2,0,822,genesis,100822,25,35,food,200000,25,"Largest intact rainforest in SE Asia mainland. Sun bears, elephants.",Khmer Rouge hid here for decades after regime fell,,0,seed
Carlsbad Caverns,cave_system,32.148,-104.556,US,uncommon,5.0,2,0,102,genesis,100102,25,25,materials,200000,25,"100+ caves. 400,000 bats. World's largest known cave chamber.",,,0,seed
Carthage Ruins,ancient_ruins,36.853,10.323,TN,uncommon,5.0,2,0,252,genesis,100252,25,45,culture,1500000,25,Ancient Phoenician city. Rome vs Carthage. Hannibal's birthplace.,Romans salted the earth after destroying it,,0,seed
Casablanca Port Morocco,mega_port,33.602,-7.623,MA,uncommon,5.0,2,0,481,genesis,100481,25,60,credits,200000,60,Africa's second busiest. Gateway for Maghreb trade.,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Port_of_Casablanca.jpg/640px-Port_of_Casablanca.jpg,0,seed
Cedars of God Forest,ancient_forest,34.247,36.054,LB,uncommon,5.0,2,0,747,genesis,100747,25,35,food,200000,25,UNESCO. Last ancient cedar forest. Trees mentioned in Epic of Gilgamesh.,Mentioned in Bible 70+ times. Solomon built Temple from these trees,,0,seed
Central Park New York,nature_sanctuary,40.785,-73.968,US,uncommon,5.0,2,0,380,genesis,100380,25,40,culture,800000,25,843 acres. 42M visitors/yr. World's most visited urban park.,,,0,seed
Chaco Canyon National Park,ancient_ruins,36.062,-107.956,US,uncommon,5.0,2,0,549,genesis,100549,25,45,culture,1500000,25,UNESCO. Ancient Pueblo metropolis. Solar+lunar astronomical alignment.,,,0,seed
Chaco Culture Canyon,ancient_ruins,36.062,-107.956,US,uncommon,5.0,2,0,924,genesis,100924,25,45,culture,1500000,25,UNESCO. Ancestral Puebloan metropolis. Solar+lunar alignment.,Buildings aligned to lunar standstill cycle — takes 18.6 years to observe,,0,seed
Chan Chan Adobe City,ancient_ruins,-8.102,-79.075,PE,uncommon,5.0,2,0,554,genesis,100554,25,45,culture,1500000,25,UNESCO. World's largest adobe city. Chimu capital 850-1470 AD.,,,0,seed
Changi Airport Singapore,mega_port,1.359,103.989,SG,uncommon,5.0,2,0,466,genesis,100466,25,60,credits,200000,60,World's best airport 8× consecutive. Jewel rainforest waterfall inside.,,,0,seed
Chapada Diamantina Brazil,nature_sanctuary,-13.22,-41.46,BR,uncommon,5.0,2,0,918,genesis,100918,25,40,culture,800000,25,Tabletop mountains. Waterfalls. Caves. Blue caves luminescent.,Mosquito Falls has underwater chamber that glows blue — no artificial light,,0,seed
Chefchaouen Blue City,ancient_ruins,35.169,-5.269,MA,uncommon,5.0,2,0,250,genesis,100250,25,45,culture,1500000,25,Entire city painted blue. Atlas Mountains backdrop.,Blue paint was introduced by Jewish refugees in 1930s,,0,seed
Chiang Rai White Temple,religious_site,19.824,99.763,TH,uncommon,5.0,2,0,812,genesis,100812,25,40,culture,3000000,25,Contemporary Buddhist temple. All white. Artist Chalermchai Kositpipat.,Still being built by one artist since 1997 — donation funded,,0,seed
Chittorgarh Fort,ancient_ruins,24.889,74.642,IN,uncommon,5.0,2,0,788,genesis,100788,25,45,culture,1500000,25,Largest fort in India. Three mass self-immolations of women when defeated.,Jauhar — mass suicide to avoid capture — done three times here,,0,seed
Chitwan Elephant Grass,nature_sanctuary,27.5,84.5,NP,uncommon,5.0,2,0,796,genesis,100796,25,40,culture,800000,25,UNESCO. One-horned rhinos. Tigers. Last sal forests. Elephant rides ended.,Wildlife so dense you can walk into elephant or rhino any time,,0,seed
Chitwan National Park,nature_sanctuary,27.574,84.512,NP,uncommon,5.0,2,0,623,genesis,100623,25,40,culture,800000,25,UNESCO. One-horned rhinos. Bengal tigers. Gharial crocodiles.,,,0,seed
Chobe National Park,nature_sanctuary,-18.018,24.44,BW,uncommon,5.0,2,0,595,genesis,100595,25,40,culture,800000,25,"Highest elephant concentration on Earth. 120,000 elephants. Chobe River.",,,0,seed
Choqa Zanbil Ziggurat,ancient_ruins,32.004,48.521,IR,uncommon,5.0,2,0,736,genesis,100736,25,45,culture,1500000,25,UNESCO. Best preserved ziggurat outside Iraq. 1250 BC. Elamite.,5 levels. Each floor dedicated to different deity,,0,seed
Colombo,financial_hub,6.927,79.861,LK,uncommon,5.0,2,0,1059,genesis,101059,25,90,credits,5000000,75,Sri Lanka financial hub. Port City reclamation project. Cinnamon Garden.,Was original source of cinnamon — controlled global spice trade for centuries,,0,city_seed
Congo River Basin,ancient_forest,-0.5,24.0,CD,uncommon,5.0,2,0,88,genesis,100088,25,35,food,200000,25,Second largest tropical forest. Critical carbon sink. Gorilla habitat.,,,0,seed
Conkouati Reserve,nature_sanctuary,-3.84,11.3,CG,uncommon,5.0,2,0,725,genesis,100725,25,40,culture,800000,25,Gorilla sanctuary. Last sea turtles. Humpback whales offshore.,Orphan gorillas rehabilitated and released here,,0,seed
Copan Maya Honduras,ancient_ruins,14.843,-89.141,HN,uncommon,5.0,2,0,909,genesis,100909,25,45,culture,1500000,25,"UNESCO. Maya hieroglyphic stairway. 2,000+ carved glyphs.",Stairway tells entire history of dynasty — longest pre-Columbian text,,0,seed
Cordoba Great Mosque,religious_site,37.879,-4.778,ES,uncommon,5.0,2,0,875,genesis,100875,25,40,culture,3000000,25,UNESCO. 780 red-white arches. Cathedral built inside it.,Cathedral hammered into center of mosque — UNESCO calls it architectural vandalism,,0,seed
Cotopaxi Ecuador,volcano,-0.684,-78.436,EC,uncommon,5.0,2,0,432,genesis,100432,25,40,energy,300000,25,"One of world's highest active volcanos. 5,897m. Perfect cone.",,,0,seed
Ctesiphon Arch,ancient_ruins,33.094,44.581,IQ,uncommon,5.0,2,0,739,genesis,100739,25,45,culture,1500000,25,Taq Kasra. Largest single-span brick arch in world. Sassanid capital.,Arch spans 25m with no supports — defies physics understanding,,0,seed
Daintree Rainforest,ancient_forest,-16.17,145.423,AU,uncommon,5.0,2,0,90,genesis,100090,25,35,food,200000,25,135 million year old rainforest. World's oldest tropical forest.,,,0,seed
Dakar Port Senegal,mega_port,14.677,-17.426,SN,uncommon,5.0,2,0,482,genesis,100482,25,60,credits,200000,60,West Africa hub. Deepwater port. Natural harbour.,,,0,seed
Dambulla Cave Temple,religious_site,7.858,80.649,LK,uncommon,5.0,2,0,803,genesis,100803,25,40,culture,3000000,25,UNESCO. 2100 years of worship. 153 Buddha statues in caves.,King hid in cave during invasion — created temple in gratitude,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Dambulla_cave_temples.jpg/640px-Dambulla_cave_temples.jpg,0,seed
Danum Valley Borneo,ancient_forest,4.99,117.79,MY,uncommon,5.0,2,0,829,genesis,100829,25,35,food,200000,25,"Primary dipterocarp rainforest. Orangutans, pygmy elephants, clouded leopard.",Orangutans share 96.9% DNA with us — watching them is watching cousins,,0,seed
Dar es Salaam,financial_hub,-6.799,39.208,TZ,uncommon,5.0,2,1,1017,genesis,101017,25,90,credits,5000000,75,Tanzania commercial capital. Swahili coast hub. Zanzibar ferry.,Named Haven of Peace in Arabic — though no longer capital,,0,city_seed
Delphi Oracle Greece,ancient_ruins,38.482,22.501,GR,uncommon,5.0,2,0,683,genesis,100683,25,45,culture,1500000,25,UNESCO. Pythia oracle. Navel of the Earth. Treasury of Athens.,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Temple_of_Apollo_Delphi.jpg/640px-Temple_of_Apollo_Delphi.jpg,0,seed
Dili,capital_city,-8.56,125.579,TL,uncommon,5.0,2,0,1097,genesis,101097,25,75,credits,10000000,80,East Timor capital. Newest nation 2002. Indonesian occupation history.,Youngest country to join UN — independence 2002 after 24 year occupation,,0,city_seed
Dinder National Park,nature_sanctuary,11.8,35.5,SD,uncommon,5.0,2,0,692,genesis,100692,25,40,culture,800000,25,"Sudan wildlife reserve. Lions, leopards, elephants, giraffes.",One of Africa largest and least visited parks,,0,seed
